Activity Date,Instrument,Trans Code,Quantity,Price,Amount,Trade Type,Expiration Date,Strike
2021-05-14,TSLA,BTO,20,48.0,-960.0,Call,2021-05-21,700.0
2021-05-14,TSLA,BTO,2,48.0,-96.0,Call,2021-05-21,700.0
2021-05-14,TSLA,BTO,6,48.0,-288.0,Call,2021-05-21,700.0
2021-05-14,TSLA,BTO,2,48.0,-96.0,Call,2021-05-21,700.0
2021-05-14,TSLA,BTO,1,48.0,-48.0,Call,2021-05-21,700.0
2021-05-14,TSLA,BTO,2,48.0,-96.0,Call,2021-05-21,700.0
2021-05-14,TSLA,BTO,1,48.0,-48.0,Call,2021-05-21,700.0
2021-05-14,TSLA,BTO,1,48.0,-48.0,Call,2021-05-21,700.0
2021-05-14,TSLA,BTO,1,48.0,-48.0,Call,2021-05-21,700.0
2021-05-14,TSLA,BTO,1,48.0,-48.0,Call,2021-05-21,700.0
2021-05-11,TSLA,BTO,1,296.0,-296.0,Call,2021-05-21,700.0
2021-05-07,GME,OEXP,13,0.0,0.0,Put,2021-05-07,130.0
2021-05-07,GME,OEXP,1,0.0,0.0,Put,2021-05-07,100.0
2021-05-06,MVIS,STC,2,880.0000000000001,1759.98,Call,2021-05-21,5.0
2021-05-05,GME,BTO,2,14.000000000000002,-28.0,Put,2021-05-07,130.0
2021-05-05,GME,BTO,1,14.000000000000002,-14.0,Put,2021-05-07,130.0
2021-05-04,GME,BTO,10,40.0,-400.0,Put,2021-05-07,130.0
2021-05-04,MVIS,STC,1,1050.0,1049.98,Call,2022-01-21,5.0
2021-05-04,MVIS,STC,1,1005.0000000000001,1004.98,Call,2021-05-21,5.0
2021-05-04,GME,BTO,1,13.0,-13.0,Put,2021-05-07,100.0
2021-04-30,SOS,OEXP,1,0.0,0.0,Call,2021-04-30,5.5
2021-04-30,MVIS,STC,1,969.9999999999999,969.98,Call,2021-05-21,5.0
2021-04-27,MVIS,STC,1,1080.0,1079.98,Call,2021-05-21,15.0
2021-04-26,MVIS,STC,1,1220.0,1219.98,Call,2021-05-21,15.0
2021-04-26,CCAC,BTO,44,5.0,-220.0,Call,2021-05-21,12.5
2021-04-26,CCAC,BTO,5,5.0,-25.0,Call,2021-05-21,12.5
2021-04-26,CCAC,BTO,2,5.0,-10.0,Call,2021-05-21,12.5
2021-04-26,CCAC,BTO,12,5.0,-60.0,Call,2021-05-21,12.5
2021-04-26,CCAC,BTO,32,5.0,-160.0,Call,2021-05-21,12.5
2021-04-26,MVIS,STC,3,1860.0000000000002,5579.96,Call,2021-05-21,5.0
2021-04-26,CCAC,BTO,1,5.0,-5.0,Call,2021-05-21,12.5
2021-04-26,CCAC,BTO,2,5.0,-10.0,Call,2021-05-21,12.5
2021-04-26,CCAC,BTO,1,5.0,-5.0,Call,2021-05-21,12.5
2021-04-26,CCAC,BTO,1,5.0,-5.0,Call,2021-05-21,12.5
2021-04-23,CCAC,BTO,11,5.0,-55.0,Call,2021-05-21,12.5
2021-04-23,CCAC,BTO,25,5.0,-125.0,Call,2021-05-21,12.5
2021-04-21,CCAC,BTO,3,20.0,-60.0,Call,2021-08-20,12.5
2021-04-19,MVIS,BTO,1,99.0,-99.0,Call,2021-05-21,15.0
2021-04-19,CCAC,BTO,2,5.0,-10.0,Call,2021-05-21,12.5
2021-04-16,SENS,OEXP,25,0.0,0.0,Call,2021-04-16,5.0
2021-04-16,MVIS,OEXP,3,0.0,0.0,Call,2021-04-16,15.0
2021-04-16,GSAT,OEXP,10,0.0,0.0,Call,2021-04-16,4.0
2021-04-16,SNPR,OEXP,7,0.0,0.0,Call,2021-04-16,22.5
2021-04-16,PSTH,OEXP,1,0.0,0.0,Call,2021-04-16,30.0
2021-04-16,CCAC,OEXP,15,0.0,0.0,Call,2021-04-16,12.5
2021-04-16,CCAC,OEXP,8,0.0,0.0,Call,2021-04-16,10.0
2021-04-16,SNPR,OEXP,2,0.0,0.0,Call,2021-04-16,12.5
2021-04-16,CLOV,BTO,1,55.00000000000001,-55.0,Call,2021-05-21,15.0
2021-04-15,CCAC,BTO,2,5.0,-10.0,Call,2021-05-21,12.5
2021-04-15,CCAC,BTO,5,5.0,-25.0,Call,2021-05-21,12.5
2021-04-15,CCAC,BTO,5,3.0,-15.0,Call,2021-05-21,12.5
2021-04-15,MVIS,STC,7,6.0,41.98,Call,2021-04-16,15.0
2021-04-15,CCAC,BTO,7,3.0,-21.0,Call,2021-05-21,12.5
2021-04-15,CCAC,BTO,9,4.0,-36.0,Call,2021-05-21,12.5
2021-04-15,CCAC,BTO,8,4.0,-32.0,Call,2021-05-21,12.5
2021-04-14,CCAC,BTO,2,30.0,-60.0,Call,2021-08-20,12.5
2021-04-14,MVIS,STC,5,30.0,149.98,Call,2021-04-16,15.0
2021-04-12,MVIS,BTO,1,35.0,-35.0,Call,2021-04-16,15.0
2021-04-12,MVIS,BTO,5,35.0,-175.0,Call,2021-04-16,15.0
2021-04-12,CCAC,BTO,5,30.0,-150.0,Call,2021-08-20,12.5
2021-04-09,SOS,OEXP,1,0.0,0.0,Call,2021-04-09,5.5
2021-04-09,MVIS,BTO,3,77.0,-231.0,Call,2021-04-16,15.0
2021-04-09,CCAC,BTO,5,35.0,-175.0,Call,2021-08-20,12.5
2021-04-09,PRPB,BTO,7,20.0,-140.0,Call,2021-05-21,10.0
2021-04-09,MVIS,BTO,2,75.0,-150.0,Call,2021-04-16,15.0
2021-04-09,PRPB,BTO,3,20.0,-60.0,Call,2021-05-21,10.0
2021-04-09,SOS,STC,1,10.0,9.98,Call,2021-04-09,5.5
2021-04-09,SOS,STC,2,10.0,19.98,Call,2021-04-09,5.5
2021-04-09,MVIS,BTO,1,85.0,-85.0,Call,2021-04-16,15.0
2021-04-08,MVIS,BTO,1,101.0,-101.0,Call,2021-04-16,15.0
2021-04-08,SOS,STC,5,20.0,99.98,Call,2021-04-09,5.5
2021-04-08,GME,STC,1,180.0,179.98,Call,2021-04-09,200.0
2021-04-07,CCAC,BTO,1,5.0,-5.0,Call,2021-05-21,12.5
2021-04-07,PSTH,BTO,1,25.0,-25.0,Call,2021-04-16,30.0
2021-04-07,GME,BTO,1,218.00000000000003,-218.0,Call,2021-04-09,200.0
2021-04-07,SOS,STC,3,65.0,194.98,Call,2021-04-09,5.5
2021-04-07,HZON,BTO,5,30.0,-150.0,Call,2021-05-21,10.0
2021-04-07,CCAC,BTO,1,5.0,-5.0,Call,2021-05-21,12.5
2021-04-07,CCAC,BTO,2,5.0,-10.0,Call,2021-05-21,12.5
2021-04-07,CCAC,BTO,2,5.0,-10.0,Call,2021-05-21,12.5
2021-04-07,CCAC,BTO,1,5.0,-5.0,Call,2021-05-21,12.5
2021-04-07,CCAC,BTO,1,3.0,-3.0,Call,2021-05-21,12.5
2021-04-07,CCAC,BTO,1,3.0,-3.0,Call,2021-05-21,12.5
2021-04-07,CCAC,BTO,1,3.0,-3.0,Call,2021-05-21,12.5
2021-04-07,CCAC,BTO,3,3.0,-9.0,Call,2021-05-21,12.5
2021-04-07,CCAC,BTO,2,3.0,-6.0,Call,2021-05-21,12.5
2021-04-07,CCAC,BTO,1,3.0,-3.0,Call,2021-05-21,12.5
2021-04-07,CCAC,BTO,2,3.0,-6.0,Call,2021-05-21,12.5
2021-04-07,CCAC,BTO,1,3.0,-3.0,Call,2021-05-21,12.5
2021-04-07,CCAC,BTO,1,4.0,-4.0,Call,2021-05-21,12.5
2021-04-07,CCAC,BTO,2,4.0,-8.0,Call,2021-05-21,12.5
2021-04-07,CCAC,BTO,100,5.0,-500.0,Call,2021-05-21,12.5
2021-04-07,SOS,STC,2,80.0,159.98,Call,2021-04-09,5.5
2021-04-07,SOS,STC,1,80.0,79.98,Call,2021-04-09,5.5
2021-04-07,SOS,STC,3,85.0,254.98,Call,2021-04-09,5.5
2021-04-07,SOS,STC,5,45.0,224.98,Call,2021-04-09,5.5
2021-04-07,SOS,STC,5,55.00000000000001,274.98,Call,2021-04-09,5.5
2021-04-06,HZON,BTO,5,30.0,-150.0,Call,2021-05-21,10.0
2021-04-06,HZON,BTO,3,35.0,-105.0,Call,2021-05-21,10.0
2021-04-06,CCAC,BTO,4,34.0,-136.0,Call,2021-08-20,12.5
2021-04-05,HZON,BTO,10,35.0,-350.0,Call,2021-05-21,10.0
2021-04-05,STPK,STC,1,100.0,99.98,Call,2021-04-16,30.0
2021-04-05,CCAC,BTO,1,10.0,-10.0,Call,2021-05-21,12.5
2021-04-01,SOS,BTO,20,15.0,-300.0,Call,2021-04-09,5.5
2021-04-01,SOS,BTO,1,15.0,-15.0,Call,2021-04-09,5.5
2021-04-01,SOS,BTO,4,15.0,-60.0,Call,2021-04-09,5.5
2021-04-01,SOS,BTO,1,45.0,-45.0,Call,2021-04-30,5.5
2021-04-01,CCAC,BTO,1,30.0,-30.0,Call,2021-11-19,20.0
2021-04-01,CCAC,BTO,1,10.0,-10.0,Call,2021-05-21,12.5
2021-04-01,CCAC,BTO,1,10.0,-10.0,Call,2021-05-21,12.5
2021-03-31,MVIS,STC,1,468.0,467.98,Call,2021-04-16,15.0
2021-03-31,CCAC,BTO,1,11.0,-11.0,Call,2021-05-21,12.5
2021-03-31,MVIS,STC,1,450.0,449.98,Call,2021-04-16,15.0
2021-03-31,CCAC,BTO,10,10.0,-100.0,Call,2021-05-21,12.5
2021-03-31,CCAC,BTO,3,10.0,-30.0,Call,2021-05-21,12.5
2021-03-31,CCAC,BTO,2,10.0,-20.0,Call,2021-05-21,12.5
2021-03-31,CCAC,BTO,3,10.0,-30.0,Call,2021-05-21,12.5
2021-03-31,MVIS,STC,2,409.99999999999994,819.98,Call,2021-04-16,15.0
2021-03-31,CCAC,BTO,1,45.0,-45.0,Call,2021-08-20,12.5
2021-03-31,SNPR,BTO,2,15.0,-30.0,Call,2021-04-16,12.5
2021-03-30,CCAC,BTO,10,15.0,-150.0,Call,2021-04-16,10.0
2021-03-30,SOS,BTO,3,45.0,-135.0,Call,2021-04-09,5.5
2021-03-30,CCAC,BTO,6,15.0,-90.0,Call,2021-05-21,12.5
2021-03-30,MVIS,BTO,1,254.99999999999997,-255.0,Call,2021-05-21,15.0
2021-03-30,GME,STC,1,152.0,151.98,Call,2021-04-01,300.0
2021-03-30,CCAC,BTO,1,12.0,-12.0,Call,2021-05-21,12.5
2021-03-30,FUBO,STC,2,190.0,379.98,Call,2021-04-16,22.5
2021-03-29,STPK,BTO,1,150.0,-150.0,Call,2021-04-16,30.0
2021-03-29,GME,BTO,1,290.0,-290.0,Call,2021-04-01,300.0
2021-03-29,BA,STC,1,470.0,469.98,Call,2021-04-01,255.0
2021-03-26,FUBO,BTO,2,236.0,-472.0,Call,2021-04-16,22.5
2021-03-26,BA,BTO,1,174.0,-174.0,Call,2021-04-01,255.0
2021-03-25,CCAC,BTO,15,11.0,-165.0,Call,2021-05-21,12.5
2021-03-24,CCAC,BTO,2,15.0,-30.0,Call,2021-05-21,12.5
2021-03-24,MVIS,BTO,1,160.0,-160.0,Call,2021-04-16,15.0
2021-03-24,MVIS,BTO,1,160.0,-160.0,Call,2021-04-16,15.0
2021-03-24,MVIS,BTO,1,160.0,-160.0,Call,2021-04-16,15.0
2021-03-24,MVIS,BTO,2,153.0,-306.0,Call,2021-04-16,15.0
2021-03-24,MVIS,BTO,1,153.0,-153.0,Call,2021-04-16,15.0
2021-03-22,CCAC,BTO,10,20.0,-200.0,Call,2021-05-21,12.5
2021-03-22,CCAC,BTO,1,25.0,-25.0,Call,2021-05-21,12.5
2021-03-22,CCAC,BTO,1,25.0,-25.0,Call,2021-05-21,12.5
2021-03-19,MVIS,OEXP,20,0.0,0.0,Call,2021-03-19,20.0
2021-03-19,FOLD,OEXP,2,0.0,0.0,Call,2021-03-19,25.0
2021-03-19,ASRT,OEXP,10,0.0,0.0,Call,2021-03-19,2.0
2021-03-19,AUPH,OEXP,11,0.0,0.0,Call,2021-03-19,25.0
2021-03-19,SOLO,OEXP,2,0.0,0.0,Call,2021-03-19,6.5
2021-03-19,GSAT,OEXP,61,0.0,0.0,Call,2021-03-19,3.5
2021-03-19,ABB,OEXP,18,0.0,0.0,Call,2021-03-19,34.0
2021-03-19,MAC,OEXP,2,0.0,0.0,Call,2021-03-19,20.0
2021-03-19,UWMC,OEXP,5,0.0,0.0,Call,2021-03-19,15.0
2021-03-19,BABA,STC,1,193.0,192.98,Call,2021-04-01,255.0
2021-03-19,CCAC,BTO,1,25.0,-25.0,Call,2021-05-21,12.5
2021-03-19,BBBY,STC,1,1.0,0.98,Call,2021-03-19,42.0
2021-03-19,CCAC,BTO,15,25.0,-375.0,Call,2021-05-21,12.5
2021-03-19,UWMC,STC,5,5.0,24.98,Call,2021-03-19,10.0
2021-03-18,CCAC,BTO,3,30.0,-90.0,Call,2021-05-21,12.5
2021-03-18,CCAC,BTO,10,30.0,-300.0,Call,2021-05-21,12.5
2021-03-18,BABA,BTO,1,214.0,-214.0,Call,2021-04-01,255.0
2021-03-18,UWMC,STC,2,25.0,49.98,Call,2021-03-19,10.0
2021-03-17,CCAC,BTO,1,35.0,-35.0,Call,2021-05-21,12.5
2021-03-17,CCAC,BTO,1,35.0,-35.0,Call,2021-05-21,12.5
2021-03-17,SOLO,STC,8,3.0,23.97,Call,2021-03-19,6.5
2021-03-17,CCAC,BTO,1,20.0,-20.0,Call,2021-04-16,12.5
2021-03-17,CCAC,BTO,1,20.0,-20.0,Call,2021-04-16,12.5
2021-03-17,CCAC,BTO,1,20.0,-20.0,Call,2021-04-16,12.5
2021-03-17,CCAC,BTO,2,20.0,-40.0,Call,2021-04-16,12.5
2021-03-17,PSTH,STC,1,16.0,15.98,Call,2021-03-19,35.0
2021-03-17,PSTH,STC,1,16.0,15.98,Call,2021-03-19,35.0
2021-03-17,MVIS,STC,15,15.0,224.96,Call,2021-03-19,20.0
2021-03-17,RIDE,STC,1,13.0,12.98,Call,2021-03-19,20.0
2021-03-17,VZ,STC,12,2.0,23.97,Call,2021-03-26,61.0
2021-03-16,BBBY,STC,3,16.0,47.98,Call,2021-03-19,42.0
2021-03-16,CCAC,BTO,3,20.0,-60.0,Call,2021-04-16,12.5
2021-03-16,CCAC,BTO,1,20.0,-20.0,Call,2021-04-16,12.5
2021-03-16,CCAC,BTO,1,20.0,-20.0,Call,2021-04-16,12.5
2021-03-16,SOLO,STC,15,7.000000000000001,104.96,Call,2021-03-19,6.5
2021-03-16,CCAC,BTO,1,20.0,-20.0,Call,2021-04-16,12.5
2021-03-16,CCAC,BTO,1,20.0,-20.0,Call,2021-04-16,12.5
2021-03-16,CCAC,BTO,1,20.0,-20.0,Call,2021-04-16,12.5
2021-03-16,CCAC,BTO,2,20.0,-40.0,Call,2021-04-16,12.5
2021-03-16,MVIS,STC,3,50.0,149.98,Call,2021-03-19,20.0
2021-03-15,CCAC,BTO,5,35.0,-175.0,Call,2021-05-21,12.5
2021-03-15,RIDE,BTO,1,33.0,-33.0,Call,2021-03-19,20.0
2021-03-15,MVIS,STC,1,85.0,84.98,Call,2021-03-19,20.0
2021-03-15,MVIS,STC,1,88.0,87.98,Call,2021-03-19,20.0
2021-03-15,BBBY,STC,6,28.000000000000004,167.98,Call,2021-03-19,42.0
2021-03-15,CCAC,BTO,10,35.0,-350.0,Call,2021-05-21,12.5
2021-03-15,SOLO,BTO,25,16.0,-400.0,Call,2021-03-19,6.5
2021-03-15,MVIS,STC,1,106.0,105.98,Call,2021-03-19,20.0
2021-03-15,CCAC,BTO,99,35.0,-3465.0,Call,2021-05-21,12.5
2021-03-15,CCAC,BTO,1,35.0,-35.0,Call,2021-05-21,12.5
2021-03-15,MVIS,STC,2,114.99999999999999,229.98,Call,2021-03-19,20.0
2021-03-15,AMC,STC,1,87.0,86.98,Call,2021-03-19,13.5
2021-03-15,AMC,STC,1,87.0,86.98,Call,2021-03-19,13.5
2021-03-12,BB,OEXP,18,0.0,0.0,Call,2021-03-12,15.0
2021-03-12,AMC,BTO,1,80.0,-80.0,Call,2021-03-19,13.5
2021-03-12,AMC,BTO,1,80.0,-80.0,Call,2021-03-19,13.5
2021-03-12,BB,STC,5,1.0,4.98,Call,2021-03-12,15.0
2021-03-12,BB,STC,4,1.0,3.98,Call,2021-03-12,15.0
2021-03-12,BB,STC,2,1.0,1.98,Call,2021-03-12,15.0
2021-03-12,BB,STC,9,1.0,8.97,Call,2021-03-12,15.0
2021-03-12,BB,STC,6,2.0,11.98,Call,2021-03-12,15.0
2021-03-12,BB,STC,2,1.0,1.98,Call,2021-03-12,15.0
2021-03-12,BB,STC,4,1.0,3.98,Call,2021-03-12,15.0
2021-03-11,MVIS,STC,4,72.0,287.98,Call,2021-03-19,20.0
2021-03-11,MVIS,STC,1,66.0,65.98,Call,2021-03-19,20.0
2021-03-11,MVIS,STC,1,65.0,64.98,Call,2021-03-19,20.0
2021-03-11,MVIS,STC,1,65.0,64.98,Call,2021-03-19,20.0
2021-03-11,MVIS,STC,10,69.0,689.97,Call,2021-03-19,20.0
2021-03-11,MVIS,STC,3,69.0,206.98,Call,2021-03-19,20.0
2021-03-11,MVIS,STC,3,71.0,212.98,Call,2021-03-19,20.0
2021-03-11,MVIS,STC,5,77.0,384.98,Call,2021-03-19,20.0
2021-03-11,MVIS,STC,2,83.0,165.98,Call,2021-03-19,20.0
2021-03-11,UWMC,BTO,2,28.000000000000004,-56.0,Call,2021-03-19,10.0
2021-03-11,UWMC,BTO,5,31.0,-155.0,Call,2021-03-19,10.0
2021-03-10,MVIS,STC,30,81.0,2429.92,Call,2021-03-19,20.0
2021-03-09,BB,STC,17,7.000000000000001,118.96,Call,2021-03-12,15.0
2021-03-09,BBBY,STC,2,84.0,167.98,Call,2021-03-12,35.0
2021-03-08,BB,STC,32,12.0,383.93,Call,2021-03-12,15.0
2021-03-08,BB,STC,1,12.0,11.98,Call,2021-03-12,15.0
2021-03-08,SENS,BTO,3,20.0,-60.0,Call,2021-04-16,5.0
2021-03-08,SENS,BTO,10,20.0,-200.0,Call,2021-04-16,5.0
2021-03-08,BB,BTO,10,4.0,-40.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,6,4.0,-24.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,5,4.0,-20.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,3,4.0,-12.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,1,4.0,-4.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,3,4.0,-12.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,10,4.0,-40.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,24,4.0,-96.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,2,4.0,-8.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,4,4.0,-16.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,3,4.0,-12.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,3,4.0,-12.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,1,4.0,-4.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,3,4.0,-12.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,3,4.0,-12.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,8,4.0,-32.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,5,4.0,-20.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,2,4.0,-8.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,1,4.0,-4.0,Call,2021-03-12,15.0
2021-03-08,BB,BTO,3,4.0,-12.0,Call,2021-03-12,15.0
2021-03-08,BBBY,BTO,2,56.00000000000001,-112.0,Call,2021-03-12,35.0
2021-03-08,SENS,BTO,2,20.0,-40.0,Call,2021-04-16,5.0
2021-03-05,SQ,OEXP,20,0.0,0.0,Call,2021-03-05,250.0
2021-03-05,T,OEXP,50,0.0,0.0,Call,2021-03-05,30.0
2021-03-05,GME,OEXP,1,0.0,0.0,Call,2021-03-05,300.0
2021-03-05,MVIS,BTO,1,30.0,-30.0,Call,2021-03-19,20.0
2021-03-05,MVIS,BTO,1,30.0,-30.0,Call,2021-03-19,20.0
2021-03-05,MVIS,BTO,15,30.0,-450.0,Call,2021-03-19,20.0
2021-03-05,MVIS,BTO,1,30.0,-30.0,Call,2021-03-19,20.0
2021-03-05,MVIS,BTO,7,30.0,-210.0,Call,2021-03-19,20.0
2021-03-05,MVIS,BTO,3,30.0,-90.0,Call,2021-03-19,20.0
2021-03-05,MVIS,BTO,1,30.0,-30.0,Call,2021-03-19,20.0
2021-03-05,MVIS,BTO,10,30.0,-300.0,Call,2021-03-19,20.0
2021-03-05,MVIS,BTO,27,30.0,-810.0,Call,2021-03-19,20.0
2021-03-05,MVIS,BTO,1,30.0,-30.0,Call,2021-03-19,20.0
2021-03-05,MVIS,BTO,7,30.0,-210.0,Call,2021-03-19,20.0
2021-03-05,MVIS,BTO,26,30.0,-780.0,Call,2021-03-19,20.0
2021-03-05,SENS,BTO,5,20.0,-100.0,Call,2021-04-16,5.0
2021-03-04,SPY,STC,1,612.0,611.98,Put,2021-03-05,383.0
2021-03-04,MAC,STC,2,26.0,51.98,Call,2021-03-19,20.0
2021-03-04,SQ,STC,2,55.00000000000001,109.98,Call,2021-03-05,250.0
2021-03-04,SQ,STC,1,62.0,61.98,Call,2021-03-05,250.0
2021-03-04,SQ,STC,2,60.0,119.98,Call,2021-03-05,250.0
2021-03-03,SQ,BTO,25,102.0,-2550.0,Call,2021-03-05,250.0
2021-03-03,T,STC,50,2.0,99.89,Call,2021-03-05,30.0
2021-03-03,VZ,STC,13,6.0,77.96,Call,2021-03-26,61.0
2021-03-03,ASRT,STC,15,10.0,149.96,Call,2021-03-19,2.0
2021-03-02,T,STC,11,1.0,10.97,Call,2021-03-05,30.0
2021-03-02,T,STC,1,1.0,0.98,Call,2021-03-05,30.0
2021-03-02,T,STC,10,1.0,9.97,Call,2021-03-05,30.0
2021-03-02,T,STC,37,1.0,36.92,Call,2021-03-05,30.0
2021-03-02,T,STC,41,1.0,40.91,Call,2021-03-05,30.0
2021-03-02,SE,STC,2,120.0,239.98,Call,2021-03-05,292.5
2021-03-01,GME,BTO,1,225.0,-225.0,Call,2021-03-05,300.0
2021-02-26,WMT,OEXP,2,0.0,0.0,Call,2021-02-26,157.5
2021-02-26,BBBY,OEXP,15,0.0,0.0,Call,2021-02-26,35.0
2021-02-26,T,BTO,7,4.0,-28.0,Call,2021-03-05,30.0
2021-02-26,T,BTO,45,4.0,-180.0,Call,2021-03-05,30.0
2021-02-26,T,BTO,3,4.0,-12.0,Call,2021-03-05,30.0
2021-02-26,T,BTO,2,4.0,-8.0,Call,2021-03-05,30.0
2021-02-26,T,BTO,9,4.0,-36.0,Call,2021-03-05,30.0
2021-02-26,T,BTO,1,4.0,-4.0,Call,2021-03-05,30.0
2021-02-26,T,BTO,10,4.0,-40.0,Call,2021-03-05,30.0
2021-02-26,T,BTO,2,4.0,-8.0,Call,2021-03-05,30.0
2021-02-26,T,BTO,1,4.0,-4.0,Call,2021-03-05,30.0
2021-02-26,T,BTO,6,4.0,-24.0,Call,2021-03-05,30.0
2021-02-26,T,BTO,2,4.0,-8.0,Call,2021-03-05,30.0
2021-02-26,T,BTO,1,4.0,-4.0,Call,2021-03-05,30.0
2021-02-26,T,BTO,1,4.0,-4.0,Call,2021-03-05,30.0
2021-02-26,T,BTO,10,4.0,-40.0,Call,2021-03-05,30.0
2021-02-26,MVIS,BTO,1,175.0,-175.0,Call,2021-03-19,20.0
2021-02-26,BBBY,STC,5,1.0,4.98,Call,2021-02-26,35.0
2021-02-25,NVDA,STC,1,425.0,424.98,Put,2021-03-05,500.0
2021-02-25,T,BTO,50,7.000000000000001,-350.0,Call,2021-03-05,30.0
2021-02-25,SPY,STC,1,434.0,433.98,Put,2021-03-05,383.0
2021-02-25,SPY,STC,1,434.0,433.98,Put,2021-03-05,383.0
2021-02-25,SPY,STC,1,545.0,544.98,Put,2021-03-05,383.0
2021-02-25,SPY,STC,1,545.0,544.98,Put,2021-03-05,383.0
2021-02-25,RKT,STC,1,61.0,60.98,Call,2021-03-19,25.0
2021-02-25,RKT,STC,5,61.0,304.98,Call,2021-03-19,25.0
2021-02-25,SNPR,BTO,2,40.0,-80.0,Call,2021-04-16,22.5
2021-02-25,BB,STC,1,86.0,85.98,Call,2021-03-05,11.0
2021-02-25,SE,BTO,1,220.00000000000003,-220.0,Call,2021-03-05,292.5
2021-02-25,MVIS,STC,5,256.0,1279.98,Call,2021-03-19,20.0
2021-02-25,SPY,BTO,5,220.00000000000003,-1100.0,Put,2021-03-05,383.0
2021-02-25,MAC,BTO,4,20.0,-80.0,Call,2021-03-19,20.0
2021-02-24,BBBY,BTO,20,16.0,-320.0,Call,2021-02-26,35.0
2021-02-24,NVDA,BTO,1,172.0,-172.0,Put,2021-03-05,500.0
2021-02-24,SPCE,STC,3,76.0,227.98,Call,2021-02-26,50.0
2021-02-24,SPCE,STC,2,77.0,153.98,Call,2021-02-26,50.0
2021-02-24,SPCE,STC,1,75.0,74.98,Call,2021-02-26,50.0
2021-02-24,SPCE,STC,1,75.0,74.98,Call,2021-02-26,50.0
2021-02-24,SPCE,STC,2,74.0,147.98,Call,2021-02-26,50.0
2021-02-24,SPCE,STC,1,93.0,92.98,Call,2021-02-26,50.0
2021-02-24,SPCE,STC,1,89.0,88.98,Call,2021-02-26,50.0
2021-02-24,SPCE,STC,2,75.0,149.98,Call,2021-02-26,50.0
2021-02-24,SPCE,STC,1,79.0,78.98,Call,2021-02-26,50.0
2021-02-24,SPCE,STC,3,82.0,245.98,Call,2021-02-26,50.0
2021-02-24,SE,BTO,1,425.0,-425.0,Call,2021-03-05,292.5
2021-02-24,FSLY,STC,10,3.0,29.97,Call,2021-02-26,100.0
2021-02-24,FSLY,STC,3,3.0,8.98,Call,2021-02-26,100.0
2021-02-24,FSLY,STC,4,3.0,11.98,Call,2021-02-26,100.0
2021-02-24,FSLY,STC,1,3.0,2.98,Call,2021-02-26,100.0
2021-02-24,FSLY,STC,7,3.0,20.98,Call,2021-02-26,100.0
2021-02-24,SPCE,STC,2,74.0,147.98,Call,2021-02-26,50.0
2021-02-24,BB,BTO,1,44.0,-44.0,Call,2021-03-05,11.0
2021-02-24,SPCE,STC,1,73.0,72.98,Call,2021-02-26,50.0
2021-02-24,SPCE,STC,1,73.0,72.98,Call,2021-02-26,50.0
2021-02-24,SPCE,STC,1,73.0,72.98,Call,2021-02-26,50.0
2021-02-24,SPCE,STC,1,73.0,72.98,Call,2021-02-26,50.0
2021-02-24,SPCE,STC,2,70.0,139.98,Call,2021-02-26,50.0
2021-02-24,SPCE,BTO,1,74.0,-74.0,Call,2021-02-26,50.0
2021-02-24,SPCE,BTO,20,74.0,-1480.0,Call,2021-02-26,50.0
2021-02-24,SPCE,BTO,1,74.0,-74.0,Call,2021-02-26,50.0
2021-02-24,SPCE,BTO,1,74.0,-74.0,Call,2021-02-26,50.0
2021-02-24,SPCE,BTO,1,74.0,-74.0,Call,2021-02-26,50.0
2021-02-24,SPCE,BTO,1,74.0,-74.0,Call,2021-02-26,50.0
2021-02-23,MVIS,BTO,1,240.0,-240.0,Call,2021-03-19,20.0
2021-02-23,MVIS,BTO,1,240.0,-240.0,Call,2021-03-19,20.0
2021-02-23,MVIS,BTO,4,240.0,-960.0,Call,2021-03-19,20.0
2021-02-23,MVIS,BTO,1,240.0,-240.0,Call,2021-03-19,20.0
2021-02-23,FSLY,STC,50,5.0,249.89,Call,2021-02-26,100.0
2021-02-22,FSLY,STC,1,4.0,3.98,Call,2021-02-26,100.0
2021-02-22,FSLY,STC,3,4.0,11.98,Call,2021-02-26,100.0
2021-02-22,FSLY,STC,2,4.0,7.98,Call,2021-02-26,100.0
